INSTANCE_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,NOISE,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
152289,18370.5,0.01,0.0136585,0,1,50,0.01,400,1651,0.242277408,0.001817081,0.015748032,2.59288235,0.0075,0,0.0075,0,0.489198466,0.184416594,1,0,1,0.407779157,0.000605694,0.009691096,2.30952047,0.506359782,0.014606299,0.269945868,0.003634161,0,0.015,0.1025,12.9946,0.309320854,216.3759,0.225656016,0.933776773,0.208676937,0.856361392,0.038613381,0.331954303,10.88,0.276898704,597.5076,0.352816617,0.382592407,0.370853087,0.340458917,0.595065737
152291,2219,0,0.00159271,0,1,50,0.01,400,1576,0.253807107,0.001903553,0.01713198,2.62776092,0.0075,0,0.0075,0,0.502538071,0.194600634,1,0,1,0.416863029,0,0.008883249,2.30672899,0.502538071,0.014555838,0.283637435,0.003807107,0,0.0025,0.3275,8.764,0.450198176,218.0083,0.229109258,0.903944968,0.216336635,0.85380524,0.038857087,0.397624501,8.0861,0.351491931,586.4341,0.353276938,0.385613823,0.409718623,0.34984725,0.66782711
152292,17996,0.01,0.0130336,0,1,50,0.01,400,1618,0.247218789,0.001854141,0.014833127,2.61184461,0.0075,0,0.0075,0,0.498145859,0.175109317,1,0,1,0.428696423,0,0.010506799,2.27254639,0.474660074,0.014502472,0.273921979,0.003708282,0,0.0425,0.325,11.6546,0.319407294,211.784,0.223116081,0.939449757,0.207737679,0.859973222,0.038043741,0.34358099,9.9369,0.287127961,584.2126,0.354503639,0.381037454,0.378253412,0.34006825,0.617820951
152295,779.5,0,0.00060322,0,1,50,0.01,400,1452,0.275482094,0.00137741,0.01446281,2.54964166,0.0075,0,0.0075,0,0.489439853,0.197796453,1,0,1,0.452976774,0,0.009641873,2.2639949,0.491735537,0.014610882,0.28816448,0.002754821,0,0.0025,0.1275,5.2215,0.636032772,215.0895,0.22150125,0.856707389,0.216288184,0.852479534,0.038062042,0.469128123,5.6071,0.445890198,555.5956,0.353000916,0.383553052,0.452474014,0.383345167,0.748037625
152296,905.5,0,0.000701161,0,1,50,0.01,400,1524,0.262467192,0.001968504,0.017060368,2.59898046,0.0075,0,0.0075,0,0.50656168,0.187140762,1,0,1,0.416251529,0.000656168,0.007874016,2.19930125,0.476377953,0.01460958,0.288111792,0.003937008,0,0.005,0.165,6.4329,0.588166028,218.2527,0.22884904,0.884090781,0.217965418,0.852879144,0.039142785,0.446155525,6.5175,0.409864702,573.2095,0.352077682,0.385130715,0.438546364,0.3600735,0.690322755
152297,292077,0.205,0.21699,0,1,50,0.01,400,1686,0.237247924,0.001779359,0.015421115,2.6620107,0.0075,0,0.0075,0,0.506128905,0.187338962,1,0,1,0.399081285,0.00059312,0.008303677,2.29841989,0.503558719,0.014540332,0.272661357,0.003558719,0.0025,0.015,0.2775,13.4111,0.291247329,212.9049,0.219889295,0.966161552,0.203820921,0.860272418,0.038149118,0.325286216,11.3881,0.262878718,592.4394,0.357033569,0.382702866,0.361829558,0.331688583,0.585447233
152298,712,0,0.000546134,0,1,50,0.01,400,1418,0.282087447,0.001410437,0.014104372,2.60189436,0.0075,0,0.0075,0,0.503996239,0.20442837,1,0,1,0.414336071,0,0.009167842,2.16937341,0.492242595,0.01462976,0.309147532,0.002820874,0,0.025,0.3425,5.2017,0.635016704,208.5392,0.228351906,0.864665823,0.220412232,0.856487077,0.037589403,0.463328019,5.9016,0.415204515,548.5385,0.35824675,0.387274683,0.435335023,0.38006075,0.747818328
152299,1062.5,0,0.000820743,0,1,50,0.01,400,1537,0.260247235,0.000650618,0.01366298,2.56541467,0.0075,0,0.0075,0,0.487746693,0.182742412,1,0,1,0.389692965,0,0.007807417,2.20066081,0.495120364,0.014586858,0.272420487,0.001301236,0,0.005,0.445,6.9324,0.555502083,220.4242,0.227807242,0.87982602,0.216821362,0.850703352,0.039285793,0.436268154,6.8347,0.40953199,582.1205,0.352600413,0.383072036,0.434636773,0.3610425,0.652002145
152305,1384.5,0,0.00100745,0,1,50,0.01,400,1486,0.269179004,0.001345895,0.014131898,2.64287169,0.0075,0,0.0075,0,0.499327052,0.194589402,1,0,1,0.433544632,0,0.009421265,2.25351512,0.49192463,0.014592867,0.311457005,0.00269179,0,0.02,0.365,7.6114,0.487211844,213.1004,0.231736005,0.876370902,0.221470506,0.853268638,0.038765333,0.412369606,7.3484,0.36380364,574.7118,0.352691038,0.386021666,0.414531802,0.356813583,0.71031843
152307,751.5,0,0.000555395,0,1,50,0.01,400,1420,0.281690141,0.000704225,0.014788732,2.60944421,0.0075,0,0.0075,0,0.508920188,0.203328107,1,0,1,0.4371047,0,0.008450704,2.23262281,0.504929577,0.014619718,0.311141035,0.001408451,0,0.015,0.445,5.4372,0.629119225,213.4085,0.225350126,0.844723504,0.218219628,0.848885143,0.03938356,0.464085494,5.8687,0.429899976,563.9667,0.352118261,0.389122693,0.445135192,0.375301083,0.777818313
152308,1323.5,0,0.000985877,0,1,50,0.01,400,1560,0.256410256,0.001923077,0.016025641,2.64175135,0.0075,0,0.0075,0,0.501709402,0.189088457,1,0,1,0.400390359,0,0.01025641,2.24978462,0.507692308,0.014551282,0.29541707,0.003846154,0,0.0025,0.2475,7.3504,0.51352018,217.0402,0.229651972,0.906009177,0.216023493,0.856206532,0.038528744,0.42387613,7.126,0.381676661,573.3345,0.352165897,0.384287658,0.426204483,0.349781583,0.752818313
152310,411,0,0.000337566,0,1,50,0.01,400,1369,0.292184076,0.00146092,0.014609204,2.61996233,0.0075,0,0.0075,0,0.488190894,0.206136862,1,0,1,0.448981755,0,0.010226443,2.25833179,0.517165814,0.014558072,0.325832962,0.002921841,0,0,0.2775,2.9086,0.922505914,205.3487,0.210549986,0.853053049,0.210234731,0.855690311,0.036785271,0.535536363,4.261,0.507170162,526.1109,0.349085205,0.388410252,0.477782033,0.393641667,0.965318313
152311,2437,0,0.00170628,0,1,50,0.01,400,1535,0.260586319,0.001302932,0.013680782,2.62137314,0.0075,0,0.0075,0,0.495765472,0.188231796,1,0,1,0.3881359,0.000651466,0.009120521,2.2212777,0.513355049,0.014543974,0.296071394,0.001954397,0,0.01,0.3,9.3205,0.430471012,214.152,0.235693126,0.895281266,0.219033315,0.853275907,0.039411066,0.384020561,8.3972,0.352041642,584.3854,0.356767189,0.390525752,0.401857162,0.349333667,0.662820354
152313,6535,0.01,0.00474293,0,1,50,0.01,400,1608,0.248756219,0.001865672,0.013059702,2.61948172,0.0075,0,0.0075,0,0.513266998,0.186329321,1,0,1,0.417129147,0,0.009950249,2.29270862,0.493159204,0.01454291,0.278109775,0.003731343,0,0.0125,0.3075,11.2673,0.35259656,214.9816,0.227309214,0.922777296,0.213118611,0.855632286,0.039405228,0.353697324,9.8633,0.302203284,586.7446,0.358097156,0.378827169,0.381417229,0.342231417,0.622846828
152315,471.5,0,0.000373764,0,1,50,0.01,400,1360,0.294117647,0.000735294,0.015441177,2.54510944,0.0075,0,0.0075,0,0.500490196,0.217108592,1,0,1,0.467795029,0,0.010294118,2.24397855,0.494852941,0.014625,0.309896334,0.001470588,0,0,0.3025,3.4161,0.82578074,206.7834,0.213299938,0.840102062,0.212295267,0.853754525,0.037359793,0.51683795,4.5246,0.490167361,527.7068,0.350160547,0.380590403,0.470871853,0.396508,0.966780719
152320,2467.5,0,0.00183154,0,1,50,0.01,400,1532,0.261096606,0.002610966,0.015013055,2.55764352,0.0075,0,0.0075,0,0.498694517,0.176460053,1,0,1,0.424214907,0,0.00848564,2.23286306,0.482375979,0.014582245,0.277472776,0.004569191,0,0.0025,0.1925,8.9571,0.424028489,214.4334,0.230271392,0.891363324,0.215699464,0.852540018,0.039347302,0.390204765,8.0256,0.343468214,578.4655,0.355663177,0.388325921,0.409797884,0.359111833,0.68303698
152321,1235.5,0,0.000952157,0,1,50,0.01,400,1566,0.255427842,0.002554278,0.015325671,2.55981514,0.0075,0,0.0075,0,0.488718604,0.195748586,1,0,1,0.399081792,0,0.009578544,2.21964505,0.487228608,0.014553001,0.275899866,0.005108557,0,0.02,0.265,7.1194,0.510666382,217.656,0.225214605,0.906296102,0.213763472,0.856411495,0.038100231,0.428858748,6.8394,0.384981174,568.6508,0.352443599,0.382424147,0.432562982,0.359857083,0.705755861
152323,612.5,0,0.000473642,0,1,50,0.01,400,1415,0.282685512,0.002120141,0.014134276,2.53556674,0.0075,0,0.0075,0,0.496348645,0.203281837,1,0,1,0.391486792,0,0.009893993,2.1136765,0.498233216,0.014625442,0.287973519,0.004240283,0,0.0025,0.2025,4.871,0.67606041,211.0377,0.22452116,0.853344329,0.217678646,0.853741533,0.037673993,0.475642949,5.4608,0.449681245,548.6916,0.354143433,0.385281368,0.451159965,0.384814833,0.962818313
152324,3316.5,0,0.00248297,0,1,50,0.01,400,1661,0.240818784,0.002408188,0.01384708,2.65475259,0.0075,0,0.0075,0,0.491872366,0.187430955,1,0,1,0.40365648,0.000602047,0.009632751,2.27529867,0.502107164,0.014566526,0.27675312,0.004816376,0,0.0075,0.4,10.7414,0.399802149,220.7906,0.231156165,0.933988166,0.21546815,0.85637661,0.038610439,0.369194225,9.3756,0.333241612,602.8707,0.357965884,0.393253199,0.394397291,0.337853333,0.66531832
152325,20577.5,0.02,0.0151839,0,1,50,0.01,400,1630,0.245398773,0.002453988,0.014110429,2.63727523,0.0075,0,0.0075,0,0.500613497,0.174750848,0.75,0,1,0.393095074,0.000613497,0.00797546,2.30761277,0.519018405,0.014604295,0.279288241,0.004907975,0,0.0075,0.3525,13.6665,0.30457868,212.8858,0.226821644,0.933487778,0.210599257,0.856044408,0.039373031,0.321435309,11.5814,0.277514093,605.8809,0.356117464,0.387883026,0.358817135,0.34145175,0.605332819
152326,2018.5,0,0.00145444,0,1,50,0.01,400,1473,0.27155465,0.002715547,0.014935506,2.59804349,0.0075,0,0.0075,0,0.490835031,0.200204762,1,0,1,0.443565812,0,0.009504413,2.30708007,0.512559403,0.014528174,0.302802296,0.005431093,0.0025,0.005,0.24,8.1463,0.438986011,209.3548,0.232095907,0.881508375,0.218103986,0.855154796,0.038825741,0.397232279,7.7614,0.344508824,568.2013,0.357968291,0.384086292,0.404331236,0.352961417,0.723037073
152330,611,0,0.000479238,0,1,50,0.01,400,1410,0.283687943,0.00141844,0.016312057,2.60451062,0.0075,0,0.0075,0,0.493617021,0.205168873,1,0,1,0.468334975,0,0.009929078,2.26443828,0.493617021,0.014631206,0.315961689,0.002836879,0,0.005,0.2225,3.9103,0.73895819,208.2526,0.218852018,0.864338225,0.212280853,0.856583613,0.036579861,0.502613242,4.8492,0.452196813,528.7765,0.351799315,0.38086775,0.463308105,0.389174167,0.827818313
152332,407.5,0,0.000318852,0,1,50,0.01,400,1345,0.29739777,0.001486989,0.014869889,2.56247618,0.0075,0,0.0075,0,0.486988848,0.213738458,1,0,1,0.44624464,0,0.008921933,2.20912035,0.501858736,0.014624535,0.313231214,0.002973978,0,0.005,0.455,2.5126,0.981283444,199.3958,0.209250351,0.865781174,0.208275065,0.860230553,0.035687521,0.546124512,3.9838,0.530220764,510.3743,0.353711228,0.391565035,0.479522185,0.408398417,0.971785412
152333,7183,0.01,0.00516239,0,1,50,0.01,400,1550,0.258064516,0.002580645,0.01483871,2.5904527,0.0075,0,0.0075,0,0.493333333,0.194333526,1,0,1,0.384006669,0,0.009677419,2.19690886,0.501290323,0.014519355,0.285489865,0.00516129,0,0.0075,0.245,10.9426,0.340896538,207.7785,0.229110074,0.921364723,0.213049516,0.858925137,0.038138336,0.349662267,9.467,0.292766485,576.3326,0.354286694,0.389709989,0.378630362,0.347521667,0.633038206
152335,568,0,0.000453399,0,1,50,0.01,400,1445,0.276816609,0.002076125,0.015224914,2.59471388,0.0075,0,0.0075,0,0.506343714,0.204726643,1,0,1,0.435266313,0,0.009688581,2.20039855,0.476124567,0.014543253,0.296729279,0.003460208,0,0.005,0.11,4.1314,0.735304627,209.5064,0.218689372,0.8790601,0.212519203,0.857961567,0.036759428,0.498133699,5.054,0.455867895,537.3079,0.348225339,0.378975977,0.460598208,0.382647333,0.940318313
152337,398.5,0,0.000328164,0,1,50,0.01,400,1387,0.288392213,0.002162942,0.015861572,2.5241075,0.0075,0,0.0075,0,0.5049267,0.217507216,1,0,1,0.453441492,0,0.009372747,2.18972413,0.473684211,0.014643115,0.291679491,0.004325883,0,0.015,0.12,2.7001,0.937990023,203.9527,0.203572353,0.867926193,0.203589156,0.859512157,0.035728777,0.541967637,4.0329,0.520885857,521.9873,0.349471544,0.380484834,0.483957467,0.399485833,0.967818313
152342,13669.5,0.01,0.0102356,0,1,50,0.01,400,1602,0.24968789,0.001872659,0.014357054,2.64864635,0.0075,0,0.0075,0,0.505617978,0.179189215,1,0,1,0.427974772,0,0.008739076,2.35267864,0.503745318,0.014566167,0.287594554,0.003745318,0,0,0.215,11.6467,0.342930169,212.8591,0.227768839,0.927393857,0.211294288,0.855571615,0.038781606,0.348173273,10.1921,0.295541911,597.6926,0.349995768,0.381931579,0.375305745,0.342282667,0.630757217
152345,7145,0.01,0.00533607,0,1,50,0.01,400,1605,0.249221184,0.001869159,0.013707165,2.62018492,0.0075,0,0.0075,0,0.482866044,0.184928371,1,0,1,0.376362179,0.000623053,0.008099688,2.23569683,0.510903427,0.014520249,0.275161631,0.003738318,0,0.01,0.24,10.963,0.372215632,216.7119,0.229494875,0.915451423,0.213780192,0.853262111,0.039801217,0.361645674,9.4883,0.321940489,594.428,0.360712106,0.386691713,0.390343706,0.339561083,0.603364066
152348,402.5,0,0.000329812,0,1,50,0.01,400,1319,0.303260045,0.00227445,0.015163002,2.45781654,0.0075,0,0.0075,0,0.499115492,0.203072419,1,0,1,0.437814072,0,0.008339651,2.12972755,0.483699773,0.014689159,0.291781282,0.004548901,0,0.005,0.1825,2.6553,0.925046009,202.1557,0.204628104,0.834927845,0.203296344,0.854632881,0.036899719,0.541345256,3.8745,0.524260292,515.6441,0.344197954,0.383543099,0.486373066,0.418058167,0.970318313
152350,4002.5,0,0.00311527,0,1,50,0.01,400,1659,0.241109102,0.003013864,0.013261001,2.59864443,0.0075,0,0.0075,0,0.507735584,0.200408976,1,0,1,0.401831634,0.000602773,0.009041591,2.33925133,0.518384569,0.01454792,0.26903708,0.006027728,0,0.02,0.2275,10.1335,0.380095318,215.6683,0.22711773,0.956544463,0.211616615,0.862782594,0.036952459,0.370620201,8.8752,0.319270464,581.6332,0.357227143,0.384987487,0.396056319,0.3473695,0.630431065
152351,1004,0,0.000742275,0,1,50,0.01,400,1468,0.272479564,0.001362398,0.014305177,2.55353974,0.0075,0,0.0075,0,0.502270663,0.19132287,1,0,1,0.419669234,0,0.008855586,2.23501391,0.497275204,0.014567439,0.282538399,0.002724796,0,0.045,0.18,6.3137,0.567590837,215.9117,0.229948749,0.86019147,0.219723086,0.850167088,0.039602591,0.445020398,6.4034,0.397011952,568.8396,0.352740825,0.379038197,0.43756757,0.373689,0.7129328
152352,549.5,0,0.000437281,0,1,50,0.01,400,1435,0.278745645,0.002090592,0.018118467,2.59898233,0.0075,0,0.0075,0,0.508478513,0.202990242,1,0,1,0.436961054,0,0.009756098,2.23852809,0.500348432,0.014620209,0.313589289,0.004181185,0,0,0.325,4.3875,0.733151691,209.6838,0.223571662,0.873453442,0.218269737,0.856710505,0.037203526,0.490943404,5.2689,0.46408897,544.5437,0.35653992,0.390528057,0.454982779,0.37931975,0.962818313
152353,946,0,0.000663012,0,1,50,0.01,400,1408,0.284090909,0.000710227,0.014914773,2.57188114,0.0075,0,0.0075,0,0.491477273,0.207378358,1,0,1,0.407024205,0,0.008522727,2.19294437,0.512784091,0.014605824,0.299459792,0.001420455,0,0.0075,0.3075,5.7829,0.564219647,207.2691,0.22683739,0.858990798,0.216149251,0.85416634,0.038241503,0.447609233,6.2169,0.39164201,547.6935,0.352746057,0.385004869,0.430424781,0.377176333,0.837818313
152356,1166,0,0.000855924,0,1,50,0.01,400,1474,0.271370421,0.001356852,0.014925373,2.61845145,0.0075,0,0.0075,0,0.49886929,0.205509863,1,0,1,0.432382436,0,0.009497965,2.31806017,0.526458616,0.014599729,0.29909772,0.002713704,0,0.0025,0.36,6.7671,0.532087305,212.6695,0.231220684,0.874366585,0.218489843,0.852576179,0.039335437,0.431527336,6.8693,0.38892657,563.6339,0.358960306,0.388708033,0.424336214,0.368234583,0.962818313
152357,394,0,0.000334903,0,1,50,0.01,400,1372,0.29154519,0.002186589,0.01457726,2.54349915,0.0075,0,0.0075,0,0.514577259,0.204755511,1,0,1,0.44575537,0,0.010204082,2.1872559,0.494169096,0.014595481,0.303406748,0.004373178,0.0025,0.0075,0.2675,2.8863,0.950192213,206.7997,0.209566906,0.849241209,0.20930543,0.854908747,0.036793625,0.537654254,4.0591,0.535972114,528.8966,0.349660304,0.388699589,0.486548726,0.403368583,0.968623155
152361,14437.5,0.01,0.0103397,0,1,50,0.01,400,1561,0.256245996,0.00256246,0.016015375,2.59208507,0.0075,0,0.0075,0,0.516549221,0.191753245,1,0,1,0.425774397,0,0.00896861,2.32162187,0.504804612,0.014513133,0.281274852,0.00512492,0,0.01,0.26,11.7792,0.314266908,207.9267,0.226099881,0.921848312,0.208903424,0.856873542,0.038916991,0.33921799,10.0827,0.279761827,580.4119,0.354098557,0.384654327,0.371945233,0.345627583,0.620337273
152363,9201.5,0.01,0.00659691,0,1,50,0.01,400,1657,0.241400121,0.002414001,0.015691008,2.65101759,0.0075,0,0.0075,0,0.50593442,0.176155477,1,0,1,0.406249923,0.0006035,0.008449004,2.2920473,0.493663247,0.0145172,0.276510668,0.004828002,0,0.0225,0.41,11.3802,0.344639288,214.6708,0.225030674,0.952527164,0.208103414,0.858692657,0.038430329,0.354361065,9.7732,0.300917075,586.6396,0.352774929,0.380715819,0.385849572,0.333492083,0.64031833
152366,52715,0.04,0.0384936,0,1,50,0.01,400,1712,0.23364486,0.002920561,0.014602804,2.67542474,0.0075,0,0.0075,0,0.5,0.187277454,1,0,1,0.397560603,0.000584112,0.008761682,2.34895399,0.521028037,0.014500584,0.278978116,0.005841122,0,0.0375,0.32,12.3504,0.316680552,216.6893,0.220315016,0.970265969,0.204135817,0.860501913,0.037633126,0.342688421,10.5944,0.283583339,591.7102,0.357880105,0.386218681,0.37564763,0.324684083,0.617850126
152370,711,0,0.000557193,0,1,50,0.01,400,1409,0.283889283,0.001419446,0.014194464,2.55427514,0.0075,0,0.0075,0,0.497515969,0.194359306,1,0,1,0.428005535,0,0.009226402,2.19326246,0.493967353,0.014673527,0.298312305,0.002838893,0,0.0025,0.155,4.4218,0.698390886,209.718,0.221716416,0.855156716,0.216986733,0.854471301,0.037767949,0.487400491,5.1396,0.447887921,541.2891,0.350819886,0.390530584,0.457725912,0.391756417,0.775318342
152372,1113,0,0.000869219,0,1,50,0.01,400,1560,0.256410256,0.002564103,0.014102564,2.59141297,0.0075,0,0.0075,0,0.494871795,0.193098818,1,0,1,0.399296253,0,0.009615385,2.26318717,0.508333333,0.014519231,0.279098896,0.005128205,0,0,0.3725,7.0516,0.561042679,218.0509,0.229427948,0.902359899,0.216580836,0.856308968,0.038654897,0.43130947,6.9915,0.40552282,574.3637,0.357824434,0.386368132,0.428819994,0.356950833,0.730318313
152381,4337,0,0.00333664,0,1,50,0.01,400,1662,0.240673887,0.002406739,0.015042118,2.68636955,0.0075,0,0.0075,0,0.50381067,0.197915012,1,0,1,0.399208431,0.000601685,0.010830325,2.29810704,0.509025271,0.014506619,0.287157155,0.004813478,0,0.01,0.2275,10.8776,0.38362835,219.0971,0.228371693,0.940245854,0.213685379,0.857144213,0.038716273,0.365706644,9.5526,0.324235071,595.5042,0.355340856,0.381834427,0.390879997,0.338701333,0.623093865
152385,1081,0,0.000769214,0,1,50,0.01,400,1481,0.270087779,0.002025658,0.014854828,2.59825836,0.0075,0,0.0075,0,0.492685123,0.197026407,1,0,1,0.461228773,0,0.009453072,2.29241199,0.48750844,0.014581364,0.290799117,0.004051317,0,0.0075,0.3425,6.8225,0.510973487,212.7375,0.229951341,0.878004338,0.217885359,0.855527565,0.03783546,0.427641939,6.6887,0.377099614,567.4749,0.350625125,0.378429441,0.426486288,0.36714175,0.717820103
