INSTANCE_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,NOISE,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
5149411,21055,0.025,0.0269916,0,1,50,0.01,155,1531,0.101241019,0.014369693,0.039190072,3.08743089,0.025806452,0,0.025806452,0,0.375244938,0.105134899,0.5625,0,0,0.291444655,0.002612671,0.013716525,2.60927669,0.302416721,0.054234003,0.111715582,0.035924233,0,0.025806452,0.206451613,9.4951,0.304624553,67.8183,0.239638516,1.33104999,0.223930688,0.868351596,0.06256375,0.277527267,7.9498,0.313104256,131.6107,0.425983505,0.430164736,0.319758678,0.474215699,0.669846741
5149543,43684.5,0.05,0.058303,0,1,50,0.01,200,1978,0.101112235,0.012639029,0.028311426,3.13827441,0.02,0,0.02,0,0.38776542,0.094535391,0.463414634,0,0,0.274118758,0.002022245,0.012133468,2.50730312,0.289686552,0.045455005,0.121894756,0.032355915,0,0,0.31,12.0709,0.28184002,93.5258,0.236687228,1.24938245,0.221265115,0.862192348,0.056367172,0.273129057,10.1705,0.287516799,195.105,0.408043718,0.422206997,0.314152159,0.459144333,0.666591166
5150772,23207.5,0.02,0.0179482,0,1,50,0.01,900,3600,0.25,0.000833333,0.006666667,2.63284694,0.003333333,0,0.003333333,0,0.508148148,0.177700425,1,0,1,0.408295246,0,0.003611111,2.30312797,0.502222222,0.006576543,0.284076854,0.001666667,0,0.002222222,0.033333333,21.581,0.318414684,574.2149,0.23146966,0.783928375,0.220890753,0.848199982,0.027336193,0.37051679,17.9152,0.248204744,2054.6815,0.312552618,0.33514525,0.408003263,0.305338296,0.522721784
5150640,6803.5,0.005,0.00503851,0,1,50,0.01,700,2800,0.25,0.000714286,0.008214286,2.60137283,0.004285714,0,0.004285714,0,0.511190476,0.193127514,1,0,1,0.399125334,0.000357143,0.005,2.28992532,0.517142857,0.008432653,0.275445394,0.001428571,0,0.005714286,0.36,14.2423,0.38753738,424.5666,0.234093371,0.830896913,0.221065379,0.855226883,0.029427953,0.395087368,12.8565,0.289820963,1354.8517,0.329006996,0.355320539,0.413464484,0.321967095,0.561132538
5150509,5838.5,0,0.00447477,0,1,50,0.01,500,2000,0.25,0.0005,0.012,2.67240733,0.006,0,0.006,0,0.502666667,0.203759449,1,0,1,0.409881701,0,0.0065,2.28336961,0.491,0.011692,0.290005362,0.001,0,0,0.26,12.4016,0.363373428,280.8155,0.229383589,0.886124329,0.2147509,0.854949701,0.034733551,0.370364997,10.9812,0.294539046,818.1306,0.344856556,0.37424447,0.39387393,0.332033133,0.606392322
5149412,22717.5,0.025,0.030394,0,1,50,0.01,155,1531,0.101241019,0.015676029,0.0365774,3.1489375,0.025806452,0,0.025806452,0,0.363161332,0.089642931,0.371428571,0,0,0.315094833,0.000653168,0.016982365,2.624611,0.295885042,0.053601905,0.11919805,0.034617897,0,0.006451613,0.309677419,9.8484,0.308752088,68.6678,0.242892749,1.31118006,0.226495432,0.864230215,0.06477614,0.27448625,8.1733,0.319282019,132.771,0.428903606,0.428204263,0.319038512,0.473690323,0.677270562
5149544,101592,0.135,0.136276,0,1,50,0.01,200,1978,0.101112235,0.009100101,0.028816987,3.20016038,0.02,0,0.02,0,0.385743175,0.100330421,0.666666667,0,0,0.302199564,0.001516684,0.012133468,2.67753582,0.31041456,0.045257836,0.125921752,0.023255814,0,0,0.275,12.1919,0.281216531,94.1757,0.239595338,1.23912692,0.219706534,0.86019643,0.057010249,0.273347896,10.3671,0.294556604,194.8968,0.415941921,0.424425348,0.313039324,0.457420667,0.65951319
5150773,37297,0.03,0.0283455,0,1,50,0.01,900,3600,0.25,0.000833333,0.006111111,2.64346983,0.003333333,0,0.003333333,0,0.495,0.19435434,1,0,1,0.400523204,0,0.003888889,2.27831962,0.500833333,0.006588272,0.28723584,0.001666667,0,0,0.057777778,21.5454,0.308045707,573.0925,0.228656608,0.784622717,0.219052878,0.849523531,0.026798342,0.368768894,18.1611,0.244550001,2044.9541,0.318709593,0.34317973,0.403621023,0.309134889,0.511278566
5150641,14824,0.015,0.0113144,0,1,50,0.01,700,2800,0.25,0.001071429,0.008928571,2.62353778,0.004285714,0,0.004285714,0,0.507857143,0.184078148,1,0,1,0.39906895,0,0.005,2.26210067,0.500357143,0.008411224,0.278768719,0.002142857,0,0.005714286,0.258571429,16.306,0.342040836,422.6444,0.230596582,0.827375752,0.217414723,0.852056222,0.030206138,0.375274682,14.0204,0.265756534,1370.7598,0.326345635,0.354417158,0.405014632,0.31936819,0.600181893
5149413,27647.5,0.03,0.035588,0,1,50,0.01,155,1531,0.101241019,0.016329197,0.034617897,3.07585295,0.025806452,0,0.025806452,0,0.380143697,0.100939784,0.487179487,0,0,0.291480469,0.001959504,0.013063357,2.56829881,0.2906597,0.054082299,0.105469588,0.03984324,0,0.025806452,0.109677419,10.5817,0.280315123,67.5691,0.243191959,1.32008095,0.225030834,0.865883709,0.064083265,0.258469953,8.8931,0.286576436,130.8816,0.424909172,0.422989705,0.30153844,0.475865376,0.673845782
5149545,18773.5,0.025,0.025096,0,1,50,0.01,200,1978,0.101112235,0.012133468,0.028311426,3.1536225,0.02,0,0.02,0,0.378918099,0.100899076,0.5,0,0,0.261543763,0.001516684,0.010111224,2.5719636,0.318503539,0.044883721,0.125393749,0.028816987,0,0,0.355,10.9774,0.304247909,94.5054,0.239352978,1.25092818,0.22300893,0.86254849,0.05652674,0.290721943,9.2344,0.309693992,196.6037,0.416650417,0.427608159,0.332059022,0.459436833,0.647803285
5149677,1.44E+07,754.815,762.897,0,1,50,0.01,80,14400,0.005555556,0.090833333,0.107708333,3.98771448,0.1,1.39E-16,0.1,0,0.275086806,0.020787569,0.082132565,0,0,0.139385042,0.002152778,0.003888889,3.02144094,0.029930556,0.005486111,0,0.005486111,0,0,0.175,10.5726,0.233105933,23.6239,0.324997325,2.10233664,0.312695487,0.878908544,0.095350535,0.192677935,10.6385,0.235048977,28.2779,0.527359617,0.412868744,0.190476401,0.701861667,0.773427103
5150774,15815.5,0,0.0121188,0,1,50,0.01,900,3600,0.25,0.000555556,0.006944444,2.64930743,0.003333333,0,0.003333333,0,0.490740741,0.192725686,1,0,1,0.416035452,0.000277778,0.004444444,2.30207583,0.5025,0.006571605,0.289375095,0.001111111,0,0,0.035555556,19.8742,0.339364955,578.5826,0.233742249,0.782208658,0.223500418,0.849353757,0.027271904,0.382638476,16.7917,0.254819238,2024.9636,0.307745562,0.335469545,0.415681509,0.306823556,0.515697675
5150642,6652.5,0.005,0.00504413,0,1,50,0.01,700,2800,0.25,0.000357143,0.008214286,2.62848107,0.004285714,0,0.004285714,0,0.498571429,0.185265016,1,0,1,0.422665669,0,0.005714286,2.29363311,0.487142857,0.008435714,0.281027507,0.000714286,0,0.01,0.124285714,13.2838,0.431582616,436.2168,0.23167556,0.810738409,0.221529937,0.84946811,0.030763449,0.412152017,12.1218,0.304092869,1371.2322,0.321410297,0.346876905,0.42769884,0.322399571,0.605896307
5150510,26988,0.02,0.0200635,0,1,50,0.01,500,2000,0.25,0.0015,0.013,2.64354881,0.006,0,0.006,0,0.500666667,0.185554618,1,0,1,0.392863005,0.0005,0.007,2.24737444,0.5015,0.011746,0.286787219,0.003,0,0.008,0.158,14.1757,0.322595778,277.1829,0.228537687,0.891563326,0.212826795,0.855274412,0.034749471,0.346399431,12.2427,0.272479283,826.6642,0.341666083,0.371376441,0.377034175,0.331824267,0.614255378
5149414,6452,0.01,0.00835587,0,1,50,0.01,155,1531,0.101241019,0.015022861,0.043109079,3.07589612,0.025806452,0,0.025806452,0,0.383082952,0.107384207,0.621621622,0,0,0.296381849,0.002612671,0.014369693,2.55234847,0.28739386,0.054082299,0.112213434,0.0365774,0,0,0.296774194,9.209,0.314395116,68.4076,0.236568801,1.32259517,0.220953354,0.868519558,0.06091121,0.283243366,7.6066,0.325885544,132.3476,0.425306521,0.434687551,0.328785806,0.477666452,0.691082272
5149546,4562.5,0.01,0.00521593,0,1,50,0.01,200,1978,0.101112235,0.011122346,0.026794742,3.16826314,0.02,0,0.02,0,0.367290192,0.107319148,0.466666667,0,0,0.289204866,0.002022245,0.011627907,2.56702343,0.291708797,0.045252781,0.125940924,0.029322548,0,0,0.225,10.5092,0.314471708,94.4629,0.239044835,1.25821902,0.22241283,0.865522266,0.054609033,0.297081822,8.658,0.315257793,196.9448,0.409177656,0.423424933,0.341997288,0.462185333,0.672157345
5149678,1.06E+07,554.035,558.057,0,1,50,0.01,80,14400,0.005555556,0.095069444,0.106944444,4.08089848,0.1,1.39E-16,0.1,0,0.272118056,0.021282655,0.092207792,0,0,0.15130196,0.001875,0.003958333,3.10210633,0.029722222,0.005486111,0,0.005486111,0,0,0.2375,10.5696,0.234962516,23.6189,0.326427196,2.10454771,0.314544164,0.8771472,0.097692872,0.194918088,10.6308,0.2390235,28.1854,0.524609952,0.409679707,0.190436675,0.701861702,0.775490976
5150775,27404,0.02,0.0204002,0,1,50,0.01,400,1700,0.235294118,0.001764706,0.015294118,2.62779381,0.0075,0,0.0075,0,0.498039216,0.172856656,0.777777778,0,1,0.36842338,0.000588235,0.008823529,2.26640914,0.508235294,0.014511765,0.267181417,0.003529412,0,0.0125,0.3125,13.0742,0.322779215,218.7353,0.226181342,0.953010952,0.207042228,0.856577259,0.038822697,0.336292924,10.9142,0.290377103,598.0237,0.357277757,0.384649359,0.374433037,0.326833333,0.600483955
5150643,36428,0.03,0.0279137,0,1,50,0.01,700,2800,0.25,0.000714286,0.008214286,2.60302653,0.004285714,0,0.004285714,0,0.492857143,0.186699439,1,0,1,0.409287395,0,0.005,2.28429118,0.492142857,0.008420408,0.273105041,0.001428571,0,0.007142857,0.198571429,20.1505,0.291580861,417.6111,0.230989203,0.82925711,0.216541949,0.849502469,0.030867666,0.342442469,16.6432,0.245706828,1407.8504,0.333156858,0.35697309,0.383435845,0.309922048,0.550424979
5150511,2647,0,0.00199617,0,1,50,0.01,500,2000,0.25,0.0015,0.0115,2.63361197,0.006,0,0.006,0,0.508666667,0.195339749,1,0,1,0.409078246,0.0005,0.0065,2.26031918,0.486,0.011742,0.284319375,0.003,0,0.004,0.132,9.0513,0.497844523,287.667,0.230819507,0.879150701,0.220794826,0.856995607,0.034427237,0.42207733,8.6752,0.352436419,806.132,0.341748752,0.369129816,0.426254658,0.343146733,0.634279902
5149415,820265,1.045,1.05684,0,1,50,0.01,155,1531,0.101241019,0.014369693,0.037883736,3.10904312,0.025806452,0,0.025806452,0,0.37459177,0.095800793,0.6,0,0,0.277579508,0.002612671,0.013716525,2.55643106,0.294578707,0.054528982,0.116495478,0.033964729,0,0.012903226,0.206451613,9.647,0.300461982,68.608,0.241050184,1.31554003,0.225929475,0.865406602,0.062916537,0.276856271,8.0846,0.308567808,132.3218,0.422336789,0.431186135,0.31857501,0.474403441,0.681990456
5149547,86704.5,0.11,0.115797,0,1,50,0.01,200,1978,0.101112235,0.011122346,0.029322548,3.1327465,0.02,0,0.02,0,0.377654196,0.1019258,0.463414634,0,0,0.283009044,0.002022245,0.010111224,2.58134429,0.296258847,0.044853387,0.123719692,0.027300303,0,0,0.425,11.5192,0.290422709,93.2485,0.239186689,1.25847362,0.221787424,0.865204574,0.055024971,0.278475611,9.6704,0.294929162,194.7474,0.4162392,0.425196415,0.321201358,0.461667167,0.663670291
5150776,47620.5,0.03,0.0339901,0,1,50,0.01,400,1700,0.235294118,0.001176471,0.014117647,2.62809628,0.0075,0,0.0075,0,0.49372549,0.177866168,1,0,1,0.405746768,0,0.008823529,2.31744557,0.491764706,0.014535294,0.261540035,0.002352941,0,0.0025,0.3,13.5912,0.315400238,219.3873,0.225359336,0.948040934,0.208335744,0.856551014,0.039062521,0.328996078,11.4948,0.290976006,608.6608,0.361504355,0.388876216,0.366749892,0.330102,0.612874672
5150644,38428,0.03,0.0285168,0,1,50,0.01,700,2800,0.25,0.001071429,0.008214286,2.65169264,0.004285714,0,0.004285714,0,0.508095238,0.179261777,1,0,1,0.428456391,0,0.005714286,2.3199303,0.492857143,0.008411224,0.288440442,0.002142857,0,0,0.007142857,18.897,0.304295816,417.4407,0.230224684,0.831854867,0.21752935,0.850721727,0.030626297,0.351979948,15.7037,0.249879609,1395.0101,0.326843328,0.34639298,0.390243226,0.313144476,0.550213869
5150512,13486,0.01,0.00988164,0,1,50,0.01,500,2000,0.25,0.001,0.011,2.62502003,0.006,0,0.006,0,0.495,0.182864251,0.777777778,0,1,0.406851074,0,0.007,2.28904483,0.498,0.011726,0.278228102,0.002,0,0.002,0.196,14.2359,0.319673328,278.454,0.22776554,0.88713666,0.212186167,0.854180597,0.035437136,0.346521183,12.0274,0.276221053,834.1319,0.345846724,0.37031594,0.381266728,0.334673133,0.624255014
5149416,2649,0,0.00337989,0,1,50,0.01,155,1531,0.101241019,0.016982365,0.038536904,3.08811173,0.025806452,0,0.025806452,0,0.380143697,0.120949288,0.615384615,0,0,0.281288499,0.002612671,0.015676029,2.62041468,0.325277596,0.053981164,0.113903928,0.039190072,0,0.025806452,0.335483871,8.6071,0.338190312,69.0477,0.243691802,1.3228636,0.225159813,0.869299978,0.060834121,0.295966543,7.0989,0.351477479,133.6316,0.428402457,0.430137628,0.342174003,0.47798172,0.688274299
5149548,28762.5,0.04,0.0377884,0,1,50,0.01,200,1978,0.101112235,0.010111224,0.027805865,3.26454625,0.02,0,0.02,0,0.37082912,0.105694264,0.454545455,0,0,0.316262429,0.001516684,0.010111224,2.64636163,0.283619818,0.045166835,0.137272746,0.02578362,0,0,0.27,11.5515,0.298087761,93.9284,0.236950332,1.25213766,0.221907617,0.862602637,0.055496307,0.281812542,9.7589,0.301793441,196.516,0.416072079,0.425972812,0.322872426,0.459104167,0.675910891
5149417,16941.5,0.02,0.0221671,0,1,50,0.01,155,1531,0.101241019,0.016982365,0.042455911,3.0609791,0.025806452,0,0.025806452,0,0.370019595,0.093749791,0.5,0,0,0.307781455,0.001306336,0.015676029,2.62786981,0.29653821,0.054377278,0.110035593,0.038536904,0,0.019354839,0.367741935,9.9674,0.305433953,67.9308,0.243105095,1.32244709,0.225699815,0.867941273,0.063026039,0.268477714,8.296,0.312406982,132.7626,0.430258458,0.433017672,0.314350745,0.475945591,0.706375995
5149549,100725,0.13,0.134227,0,1,50,0.01,200,1978,0.101112235,0.011122346,0.029322548,3.2045126,0.02,0,0.02,0,0.365773509,0.102553684,0.571428571,0,0,0.278452247,0.002527806,0.010616785,2.55261139,0.295247725,0.044726997,0.129736243,0.029322548,0,0,0.325,12.6358,0.265718941,93.5564,0.236814112,1.24493863,0.221331525,0.862017946,0.056655274,0.264447328,10.706,0.270240903,194.897,0.410677051,0.425897801,0.304680555,0.4546915,0.681229322
5150777,9213.5,0.01,0.00648687,0,1,50,0.01,400,1700,0.235294118,0.002352941,0.013529412,2.64155531,0.0075,0,0.0075,0,0.501176471,0.190743981,1,0,1,0.376257222,0,0.007647059,2.31249215,0.522352941,0.014488235,0.26908041,0.004705882,0,0.015,0.155,11.9979,0.32537964,214.5259,0.220789725,0.974401877,0.205457409,0.863069277,0.036936987,0.344132867,10.3944,0.288006114,591.3973,0.35450254,0.383758625,0.375480042,0.331134167,0.596458648
5150645,13798,0.01,0.00991749,0,1,50,0.01,700,2800,0.25,0.001428571,0.008571429,2.63285055,0.004285714,0,0.004285714,0,0.496428571,0.191578062,1,0,1,0.415852311,0,0.005714286,2.33033996,0.509642857,0.008423469,0.286056038,0.002857143,0,0,0.048571429,17.4366,0.335098484,422.1733,0.235468163,0.827392612,0.22175264,0.851078408,0.030708436,0.365299063,14.6394,0.268457207,1404.1289,0.322619436,0.348199049,0.400523849,0.316114952,0.574467607
5150513,4612,0,0.00348876,0,1,50,0.01,500,2000,0.25,0.0015,0.011,2.60675131,0.006,0,0.006,0,0.497,0.184271353,1,0,1,0.378200897,0,0.0075,2.23257523,0.509,0.011714,0.273033352,0.003,0,0.008,0.286,11.9075,0.386282479,283.3076,0.231607468,0.880926383,0.21773131,0.854557351,0.034763998,0.377912589,10.5517,0.302375094,815.5135,0.340875878,0.372630627,0.399980476,0.339160933,0.616256335
5149418,191129,0.235,0.223018,0,1,50,0.01,155,1531,0.101241019,0.011103854,0.035271065,3.11747586,0.025806452,0,0.025806452,0,0.375244938,0.105563069,0.444444444,0,0,0.292957334,0.001306336,0.015022861,2.54896308,0.290006532,0.05378732,0.11548896,0.024820379,0,0.025806452,0.374193548,8.7305,0.328389035,68.4615,0.242232685,1.33165138,0.227077706,0.869568195,0.061758153,0.292338184,7.2354,0.335833878,133.5101,0.428902182,0.432168338,0.337228651,0.477849677,0.695011341
5150778,19245,0.01,0.014275,0,1,50,0.01,400,1700,0.235294118,0.001764706,0.015294118,2.65531681,0.0075,0,0.0075,0,0.494509804,0.169621145,1,0,1,0.398144979,0,0.01,2.3306394,0.503529412,0.014529412,0.2718888,0.003529412,0,0,0.305,14.3613,0.308763481,219.7072,0.226307836,0.941009928,0.2059119,0.852371336,0.040018805,0.323831205,12.1141,0.277664919,613.0693,0.353344716,0.382725151,0.361877262,0.327041583,0.575566049
5150646,17568,0.015,0.013234,0,1,50,0.01,700,2800,0.25,0.001428571,0.008214286,2.64905856,0.004285714,0,0.004285714,0,0.503333333,0.185873785,1,0,1,0.408635829,0,0.005,2.26066497,0.482857143,0.008444898,0.290724875,0.002857143,0,0.001428571,0.068571429,17.8176,0.314651931,419.3331,0.228652291,0.830940455,0.216887418,0.851365305,0.030648055,0.361273191,14.996,0.253746658,1373.4426,0.323735482,0.35001285,0.396785287,0.317361952,0.567326138
5150514,10534,0.01,0.00754606,0,1,50,0.01,500,2000,0.25,0.002,0.012,2.62709331,0.006,0,0.006,0,0.500666667,0.18677652,1,0,1,0.412787641,0.0005,0.007,2.26121316,0.488,0.011706,0.285668383,0.004,0,0.008,0.29,13.105,0.341458673,281.2876,0.226289086,0.881820965,0.21337586,0.853388322,0.035363607,0.361833152,11.4266,0.284673985,825.8549,0.343876118,0.371914748,0.390047357,0.329023533,0.574705326
5149419,12313.5,0.015,0.0159402,0,1,50,0.01,155,1531,0.101241019,0.016329197,0.0365774,2.98212097,0.025806452,0,0.025806452,0,0.372632266,0.095706615,0.395348837,0,0,0.288187534,0.002612671,0.014369693,2.5524584,0.286740692,0.05378732,0.100655447,0.037883736,0,0.058064516,0.393548387,10.1969,0.297685146,68.2464,0.241772376,1.31426311,0.226060222,0.865856243,0.063937139,0.266208175,8.468,0.312438341,133.1684,0.429733583,0.43062803,0.311976536,0.474753333,0.718093368
5150779,75647,0.06,0.0573726,0,1,50,0.01,400,1700,0.235294118,0.002352941,0.014117647,2.63604805,0.0075,0,0.0075,0,0.5,0.182819766,1,0,1,0.37931714,0.000588235,0.008235294,2.25225615,0.489411765,0.014502941,0.265676952,0.004705882,0,0.0075,0.2925,13.8644,0.310519559,218.3946,0.226231631,0.951428108,0.208060237,0.854747333,0.0402322,0.327526914,11.6395,0.280230986,605.9032,0.355559024,0.38627211,0.3667666,0.323615667,0.59825422
5150647,5625.5,0.005,0.00427795,0,1,50,0.01,700,2800,0.25,0.000357143,0.008928571,2.63052983,0.004285714,0,0.004285714,0,0.500714286,0.191650454,1,0,1,0.414186701,0.000357143,0.004642857,2.27485001,0.491785714,0.008404082,0.283050299,0.000714286,0,0.002857143,0.038571429,14.8791,0.372484474,427.0323,0.229004268,0.823331094,0.218530113,0.850798089,0.029936825,0.39253245,12.9814,0.284619196,1376.2877,0.326407107,0.353839369,0.417549062,0.317153952,0.563806563
5150515,2828.5,0,0.00211632,0,1,50,0.01,500,2000,0.25,0.002,0.012,2.54826729,0.006,0,0.006,0,0.495333333,0.188935122,1,0,1,0.401646793,0.0005,0.0085,2.24092786,0.491,0.011738,0.262740555,0.004,0,0,0.22,9.4441,0.449911518,284.7285,0.230201673,0.886439286,0.218374556,0.857449409,0.034441461,0.413976288,8.7136,0.336669637,797.1695,0.338335308,0.36770982,0.426850684,0.342993933,0.59838667
5149550,75681,0.1,0.101946,0,1,50,0.01,200,1978,0.101112235,0.012639029,0.027805865,3.14521482,0.02,0,0.02,0,0.376643074,0.107745707,0.567567568,0,0,0.276735851,0.001516684,0.010111224,2.51132767,0.295247725,0.04536906,0.120853422,0.031850354,0,0.035,0.35,11.6498,0.280619693,93.3352,0.235609422,1.25536047,0.221126233,0.86439516,0.054995269,0.276595623,9.8614,0.29184029,194.6696,0.414219561,0.42626512,0.317628662,0.460859833,0.653612962
