INST_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,NOISE,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
88752,13779.5,0.01,0.0111245,0,1,10.0000,0.010000,1632,12512,0.130434783,0.00111892583,0.00143861893,0.510972803,0.00127877238,0.279508497,0.00367647059,0.104732439,1,0.00309760732,0.888888889,0.97826087,0.97826087,0.0261968416,0.00103900256,0.00135869565,0.510972803,0.97826087,0.0011988491,0.0261968416,0.00103900256,0,0.341911765,0.972426471,35.7796,0.159852719,1465.4517,0.216674335,2.16911641,0.229027385,0.988259928,0.00237672468,0.202405799,25.6437168,0.447729704,4523.99118,0.312412833,0.371468434,0.284792079,0.416298509,0.655102528
88783,3635.5,0,0.00290334,0,1,10.0000,0.010000,690,5290,0.130434783,0.00283553875,0.00321361059,0.406860829,0.00302457467,0.279508497,0.00869565217,0.104732439,1,0.00253799003,0.882352941,0.97826087,0.97826087,0.0215352761,0.00264650284,0.00302457467,0.406860829,0.97826087,0.00283553875,0.0215352761,0.00264650284,0,0.704347826,0.955072464,17.8697,0.187774852,434.167,0.216292168,3.07359539,0.220518695,0.990455387,0.00333364225,0.168165062,12.7855,0.227392309,1132.3274,0.358438249,0.414378163,0.25595996,0.505003865,0.800188641
88813,33182,0.025,0.0246945,0,1,10.0000,0.010000,1506,11546,0.130434783,0.00129915122,0.00147237138,0.490524734,0.0013857613,0.279508497,0.00398406375,0.104732439,1,0.00289150874,0.882352941,0.97826087,0.97826087,0.024536428,0.00121254114,0.0013857613,0.490524734,0.97826087,0.00129915122,0.024536428,0.00121254114,0,0.026560425,0.629482072,32.9621,0.1640541,1296.3942,0.21542519,2.25851001,0.225836262,0.988376996,0.0024271643,0.202042795,23.4646823,0.197947548,3943.32925,0.319833724,0.366250574,0.285329104,0.42402915,0.711903934
88834,11097.5,0.01,0.00809381,0,1,10.0000,0.010000,756,5796,0.130434783,0.00258799172,0.00293305728,0.425848449,0.0027605245,0.279508497,0.00793650794,0.104732439,1,0.002618914,0.882352941,0.97826087,0.97826087,0.0222222222,0.00241545894,0.0027605245,0.425848449,0.97826087,0.00258799172,0.0222222222,0.00241545894,0,0.420634921,0.962962963,19.4283,0.182916035,490.3516,0.2171028,2.99040767,0.223697361,0.990334961,0.00321258601,0.168934099,13.9126,0.215325682,1306.3216,0.34898359,0.400971521,0.25696723,0.492981966,0.757599239
88843,15741,0.01,0.0121181,0,1,10.0000,0.010000,1668,12788,0.130434783,0.00117297466,0.00132937129,0.45626032,0.00125117297,0.279508497,0.0035971223,0.104732439,1,0.0027475784,0.882352941,0.97826087,0.97826087,0.0233144837,0.00109477635,0.00125117297,0.45626032,0.97826087,0.00117297466,0.0233144837,0.00109477635,0,0.217625899,0.721223022,35.8741,0.159642609,1501.6828,0.212078966,2.15777685,0.223994654,0.988169431,0.00234002563,0.205659228,26.0769342,1.4679374,4629.69415,0.315892656,0.414483124,0.287452146,0.414501819,0.649376947
88846,42573,0.035,0.0322152,0,1,10.0000,0.010000,2400,18400,0.130434783,0.000815217391,0.00097826087,0.492368286,0.000869565217,0.279508497,0.0025,0.104732439,1,0.00299457559,0.888888889,0.97826087,0.97826087,0.025819889,0.000760869565,0.000923913043,0.492368286,0.97826087,0.000815217391,0.025819889,0.000760869565,0,0.16625,0.98,47.5219,0.144414961,2534.4778,0.201597841,1.8359509,0.218440809,0.987267318,0.00193879737,0.223885772,32.9683196,0.184235175,8444.77169,0.291879114,0.334415584,0.309091315,0.383421889,0.598395726
88848,13448.5,0.01,0.0104615,0,1,10.0000,0.010000,1872,14352,0.130434783,0.0010451505,0.0012541806,0.525594493,0.0011148272,0.279508497,0.00320512821,0.104732439,1,0.00310520624,0.888888889,0.97826087,0.97826087,0.0266880256,0.000975473802,0.0011845039,0.525594493,0.97826087,0.0010451505,0.0266880256,0.000975473802,0,0.0181623932,0.670405983,39.971,0.153393463,1784.7133,0.210666983,2.04018407,0.226128239,0.987943431,0.00221230098,0.20810264,28.1170152,0.19183876,5703.46,0.307804491,0.358677156,0.293053191,0.404111627,0.631481278
88850,23009.5,0.02,0.0175513,0,1,10.0000,0.010000,1254,9614,0.130434783,0.00156022467,0.00176825463,0.486728664,0.00166423965,0.279508497,0.004784689,0.104732439,1,0.00287560375,0.882352941,0.97826087,0.97826087,0.0244013927,0.00145620969,0.00166423965,0.486728664,0.97826087,0.00156022467,0.0244013927,0.00145620969,0,0.159489633,0.812599681,28.6436,0.171408787,1003.1357,0.216248548,2.42891485,0.226501363,0.988851599,0.00264864078,0.19314025,20.3192,0.204075008,2966.9108,0.321996996,0.371853044,0.279028882,0.441744205,0.693881439
88853,8733,0.01,0.00640578,0,1,10.0000,0.010000,1446,11086,0.130434783,0.00135305791,0.00162366949,0.488113101,0.00144326177,0.279508497,0.00414937759,0.104732439,1,0.00292350799,0.888888889,0.97826087,0.97826087,0.0250403087,0.00126285405,0.00153346563,0.488113101,0.97826087,0.00135305791,0.0250403087,0.00126285405,0,0.0145228216,0.97164592,31.219,0.168236659,1229.7429,0.215315257,2.28612718,0.226432198,0.988338619,0.00250886296,0.204714173,22.1636498,0.205987151,3714.0442,0.317348846,0.364619515,0.288343571,0.429529714,0.689576297
88861,3799.5,0,0.0029204,0,1,10.0000,0.010000,684,5244,0.130434783,0.00266971777,0.00324180015,0.505470779,0.00305110603,0.279508497,0.00877192982,0.104732439,1,0.00319999222,0.882352941,0.97826087,0.97826087,0.0264906471,0.00247902365,0.00305110603,0.505470779,0.97826087,0.0028604119,0.0264906471,0.00247902365,0,0.564327485,0.748538012,18.2944,0.181846659,423.5806,0.217499068,3.11993539,0.222955914,0.990776657,0.00334657745,0.160501362,13.1597,0.218134025,1117.5134,0.35737299,0.413428449,0.248518349,0.504547125,0.814513633
88862,8546,0.01,0.0067147,0,1,10.0000,0.010000,792,6072,0.130434783,0.00247035573,0.0027997365,0.492827184,0.00263504611,0.279508497,0.00757575758,0.104732439,1,0.00290115166,0.882352941,0.97826087,0.97826087,0.0246182982,0.00230566535,0.00263504611,0.492827184,0.97826087,0.00247035573,0.0246182982,0.00230566535,0,0.483585859,0.958333333,19.9387,0.183457625,523.8681,0.215835701,2.93407249,0.221917026,0.990148719,0.00315709719,0.172911615,14.445,0.220517217,1405.3379,0.356184686,0.411348302,0.257469308,0.489060101,0.790565249
88870,89729.5,0.07,0.0686451,0,1,10.0000,0.010000,1686,12926,0.130434783,0.00108308835,0.00131517871,0.527413421,0.00123781526,0.279508497,0.00355871886,0.104732439,1,0.00333833698,0.882352941,0.97826087,0.97826087,0.0275534636,0.0010057249,0.00123781526,0.527413421,0.97826087,0.0011604518,0.0275534636,0.0010057249,0,0.176749703,0.446026097,35.8145,0.15954715,1525.4723,0.212392581,2.14641978,0.222983396,0.988065621,0.00232018633,0.208373531,25.4042711,0.191651258,4753.5981,0.308529182,0.348990734,0.291475674,0.413218308,0.645389925
88872,28588,0.02,0.0221171,0,1,10.0000,0.010000,1560,11960,0.130434783,0.00117056856,0.00150501672,0.506227129,0.00133779264,0.279508497,0.00384615385,0.104732439,1,0.00320231842,0.888888889,0.97826087,0.97826087,0.0267945651,0.00108695652,0.00142140468,0.506227129,0.97826087,0.0012541806,0.0267945651,0.00108695652,0,0.336538462,0.886538462,34.5049,0.16009229,1373.3152,0.216141475,2.20914482,0.227478484,0.988385013,0.00239542018,0.200102553,24.6307558,0.193123247,4211.4223,0.318121788,0.359450077,0.282729055,0.421216731,0.662289592
88879,8705.5,0.01,0.00688046,0,1,10.0000,0.010000,1014,7774,0.130434783,0.00192950862,0.00218677643,0.507033909,0.00205814253,0.279508497,0.00591715976,0.104732439,1,0.00296059253,0.882352941,0.97826087,0.97826087,0.0251229717,0.00180087471,0.00205814253,0.507033909,0.97826087,0.00192950862,0.0251229717,0.00180087471,0,0.669625247,0.980276134,24.8246,0.172110354,735.2869,0.218338152,2.67766272,0.228364599,0.989634911,0.00287757937,0.177972342,17.7117,0.207067839,2096.1762,0.337517271,0.391507723,0.264517859,0.462217291,0.752677306
88897,30027.5,0.025,0.0228995,0,1,10.0000,0.010000,1560,11960,0.130434783,0.00117056856,0.00150501672,0.54693659,0.00133779264,0.279508497,0.00384615385,0.104732439,1,0.00334718621,0.888888889,0.97826087,0.97826087,0.0280414833,0.00108695652,0.00142140468,0.54693659,0.97826087,0.0012541806,0.0280414833,0.00108695652,0,0.266025641,0.969230769,33.8632,0.163500117,1366.5197,0.216277789,2.22116721,0.226063789,0.988285295,0.00238660969,0.203854894,24.1353355,0.194425385,4172.76929,0.311303108,0.354525897,0.286374597,0.421034188,0.65328765
88901,16772.5,0.01,0.0131592,0,1,10.0000,0.010000,1164,8924,0.130434783,0.0016808606,0.00201703272,0.463377752,0.00179291797,0.279508497,0.00515463918,0.104732439,1,0.00284122454,0.888888889,0.97826087,0.97826087,0.0244058844,0.00156880323,0.00190497535,0.463377752,0.97826087,0.0016808606,0.0244058844,0.00156880323,0,0.264604811,0.974226804,27.5577,0.167084095,898.8828,0.216694757,2.51466878,0.225048515,0.989154713,0.00271211486,0.185795488,19.7522,0.20022916,2618.6549,0.324324937,0.377893095,0.270028537,0.447775487,0.705474022
88903,10790.5,0.01,0.00754939,0,1,10.0000,0.010000,1362,10442,0.130434783,0.00134073932,0.0017238077,0.487633025,0.00153227351,0.279508497,0.00440528634,0.104732439,1,0.00318032761,0.888888889,0.97826087,0.97826087,0.0265489325,0.00124497223,0.00162804061,0.487633025,0.97826087,0.00143650642,0.0265489325,0.00124497223,0,0.114537445,0.723201175,31.1947,0.162986873,1124.4833,0.218051878,2.35286969,0.228875657,0.988774412,0.00253736993,0.192377327,22.3203,0.194086312,3372.3195,0.320275118,0.364101967,0.275737715,0.433742291,0.692461784
88914,8111.5,0.01,0.00623257,0,1,10.0000,0.010000,1236,9476,0.130434783,0.00158294639,0.00189953567,0.545615161,0.00168847615,0.279508497,0.00485436893,0.104732439,1,0.00316197879,0.888888889,0.97826087,0.97826087,0.0270841113,0.00147741663,0.00179400591,0.545615161,0.97826087,0.00158294639,0.0270841113,0.00147741663,0,0.0323624595,0.977346278,28.3234,0.170867224,982.8072,0.218632766,2.44600362,0.227790644,0.988894895,0.00266135692,0.192363767,20.1004,0.204371277,2904.9358,0.32398555,0.371559176,0.278029629,0.442791154,0.69508685
88919,14566,0.01,0.0112419,0,1,10.0000,0.010000,1116,8556,0.130434783,0.00175315568,0.00198690977,0.501464449,0.00187003273,0.279508497,0.00537634409,0.104732439,1,0.00293730102,0.882352941,0.97826087,0.97826087,0.0249252167,0.00163627863,0.00187003273,0.501464449,0.97826087,0.00175315568,0.0249252167,0.00163627863,0,0.331541219,0.595878136,26.4243,0.174754685,844.1845,0.219113638,2.56888291,0.228874098,0.98924867,0.00280570421,0.185394114,18.8062,0.207589409,2455.0378,0.332624651,0.384609666,0.271362391,0.451700687,0.722624779
