INSTANCE_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,NOISE,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
5150536,636137,0.4,0.383016,0,1,30.0000,0.010000,500,2000,0.25,0.0015,0.0135,2.62632679,0.006,0,0.006,0,0.503666667,0.182053901,1,0,1,0.412651118,0,0.0075,2.31321147,0.5035,0.011724,0.281665413,0.003,0,0.002,0.24,14.4403,0.32148106,280.6889,0.228709024,0.879363298,0.214047803,0.851213534,0.0360394509,0.347299515,12.2248,0.279417316,836.4277,0.344091798,0.377355267,0.382168503,0.3318788,0.580268034
5150536,70432,0.05,0.0482239,0,1,40.0000,0.010000,500,2000,0.25,0.0015,0.0135,2.62632679,0.006,0,0.006,0,0.503666667,0.182053901,1,0,1,0.412651118,0,0.0075,2.31321147,0.5035,0.011724,0.281665413,0.003,0,0.002,0.24,14.4403,0.32148106,280.6889,0.228709024,0.879363298,0.214047803,0.851213534,0.0360394509,0.347299515,12.2248,0.279417316,836.4277,0.344091798,0.377355267,0.382168503,0.3318788,0.580268034
5150536,8553.5,0.01,0.00614944,0,1,50.0000,0.010000,500,2000,0.25,0.0015,0.0135,2.62632679,0.006,0,0.006,0,0.503666667,0.182053901,1,0,1,0.412651118,0,0.0075,2.31321147,0.5035,0.011724,0.281665413,0.003,0,0.002,0.24,14.4403,0.32148106,280.6889,0.228709024,0.879363298,0.214047803,0.851213534,0.0360394509,0.347299515,12.2248,0.279417316,836.4277,0.344091798,0.377355267,0.382168503,0.3318788,0.580268034
5150536,26028.5,0.02,0.0203926,0,1,60.0000,0.010000,500,2000,0.25,0.0015,0.0135,2.62632679,0.006,0,0.006,0,0.503666667,0.182053901,1,0,1,0.412651118,0,0.0075,2.31321147,0.5035,0.011724,0.281665413,0.003,0,0.002,0.24,14.4403,0.32148106,280.6889,0.228709024,0.879363298,0.214047803,0.851213534,0.0360394509,0.347299515,12.2248,0.279417316,836.4277,0.344091798,0.377355267,0.382168503,0.3318788,0.580268034
5149216,1.23614e+08,900.005,901.787,0,1,10.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5149216,1.02546e+07,74.565,74.8192,0,1,20.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5149216,7.2594e+06,53.31,54.3743,0,1,30.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5149216,4.75115e+06,34.925,35.4056,0,1,40.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5149216,1.39826e+07,103.185,103.541,0,1,50.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5149216,1.889e+07,139.465,139.077,0,1,60.0000,0.010000,123,5448,0.0225770925,0.0425844347,0.0559838473,3.90840047,0.0487804878,0,0.0487804878,0,0.311979931,0.0439283372,0.214545455,0,0,0.185943277,0.00256975037,0.00697503671,2.95746475,0.102606461,0.0223935389,0,0.0223935389,0,0,0.154471545,12.1678,0.244893954,45.6863,0.280637397,1.70088264,0.262215464,0.872811027,0.0748948109,0.221913382,11.7482,0.252569239,65.8842,0.475138854,0.422716486,0.230005186,0.604472629,0.717004488
5150809,1.34094e+09,900,857.104,0,1,10.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150809,8.43751e+07,55.18,57.1748,0,1,20.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150809,4.78022e+06,3.215,3.28042,0,1,30.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150809,652340,0.47,0.487855,0,1,40.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150809,488912,0.36,0.368126,0,1,50.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150809,351330,0.275,0.279665,0,1,60.0000,0.010000,400,1700,0.235294118,0.00176470588,0.0141176471,2.67837485,0.0075,0,0.0075,0,0.511764706,0.193058487,1,0,1,0.410564166,0,0.00823529412,2.29761597,0.472941176,0.0145323529,0.276444697,0.00352941176,0,0.0225,0.3425,14.1775,0.299165156,216.9739,0.222090219,0.952991475,0.208080097,0.857438336,0.0389260566,0.319586904,11.967,0.270568587,610.1279,0.35713034,0.389540423,0.35847625,0.32404775,0.577997594
5150577,322848,0.21,0.2003,0,1,10.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150577,51449,0.035,0.0321621,0,1,20.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150577,13325,0.01,0.00885241,0,1,30.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150577,9884,0.01,0.00703713,0,1,40.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150577,5420,0.005,0.00411023,0,1,50.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150577,4165,0,0.00324718,0,1,60.0000,0.010000,700,2800,0.25,0.00107142857,0.00857142857,2.64070869,0.00428571429,0,0.00428571429,0,0.498333333,0.193245551,1,0,1,0.40067505,0,0.00464285714,2.28645584,0.503928571,0.00841122449,0.282421891,0.00214285714,0,0,0.344285714,13.6549,0.408129138,431.0663,0.230964697,0.8190436,0.222517607,0.851517498,0.0299150844,0.405615988,12.5859,0.293717539,1358.848,0.329804159,0.356226926,0.419939328,0.319206619,0.554531982
5150545,3.66353e+06,2.295,2.24305,0,1,10.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150545,471926,0.315,0.292473,0,1,20.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150545,45689.5,0.035,0.030286,0,1,30.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150545,13541.5,0.01,0.00935264,0,1,40.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150545,11293,0.01,0.00831125,0,1,50.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150545,3363,0.005,0.00252398,0,1,60.0000,0.010000,500,2000,0.25,0.0015,0.011,2.6097348,0.006,0,0.006,0,0.506666667,0.18840727,1,0,1,0.409771911,0,0.0085,2.29762719,0.506,0.011726,0.275720468,0.003,0,0.002,0.286,13.0627,0.369606085,285.2902,0.230930049,0.86995223,0.215324673,0.848992448,0.0366694529,0.367985492,11.4445,0.29777749,836.5452,0.343681886,0.370233276,0.393254574,0.3292618,0.604594582
5150576,1.27221e+08,80.66,82.2921,0,1,10.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150576,1.82095e+06,1.18,1.14635,0,1,20.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150576,286001,0.19,0.18654,0,1,30.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150576,89093,0.06,0.0631597,0,1,40.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150576,58816.5,0.045,0.0441631,0,1,50.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150576,19593,0.015,0.0158411,0,1,60.0000,0.010000,700,2800,0.25,0.00107142857,0.00821428571,2.65853318,0.00428571429,0,0.00428571429,0,0.50452381,0.191501442,1,0,1,0.409030749,0,0.00464285714,2.28761299,0.495714286,0.00840306122,0.287562127,0.00214285714,0,0.00285714286,0.167142857,18.3333,0.30394805,415.7086,0.229340858,0.836427066,0.215936733,0.853121303,0.0303587307,0.354392514,15.394,0.250675116,1379.8983,0.328670821,0.359176852,0.391041686,0.314813524,0.567324783
5150865,1.39433e+07,8.74,8.28554,0,1,10.0000,0.010000,450,1912,0.235355649,0.00156903766,0.0141213389,2.61599846,0.00666666667,0,0.00666666667,0,0.487447699,0.193107027,1,0,1,0.421897843,0,0.00836820084,2.3120898,0.472280335,0.0129404928,0.267552844,0.00313807531,0,0,0.0777777778,14.1027,0.328968437,251.9812,0.227857966,0.932894771,0.210017935,0.857008547,0.0369902955,0.339611065,11.8183,0.287851676,720.9838,0.351678324,0.371118882,0.377839116,0.325947111,0.589806152
