INST_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,ALPHA,RHO,SMOOTH_PROB,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
5152083,805484,1.46,1.46045,0,1,1.3000,0.0000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,820442,1.48,1.51214,0,1,1.3000,0.1000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,972428,1.78,1.78867,0,1,1.3000,0.2000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,1.17557e+06,2.145,2.19243,0,1,1.3000,0.3000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,1.69253e+06,3.1,3.07673,0,1,1.3000,0.4000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,2.37353e+06,4.42,4.43648,0,1,1.3000,0.5000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,4.53109e+06,8.54,8.69767,0,1,1.3000,0.6000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,1.09995e+07,21.06,21.4792,0,1,1.3000,0.7000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,3.79961e+07,74.765,75.8816,0,1,1.3000,0.8000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,2.80853e+08,577.885,570.002,0,1,1.3000,0.9000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,6.30236e+06,11.95,12.3285,0,1,1.4000,0.0000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,6.7246e+06,12.785,12.7573,0,1,1.4000,0.1000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,8.0313e+06,15.36,15.8284,0,1,1.4000,0.2000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,1.18438e+07,22.54,23.1569,0,1,1.4000,0.3000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,1.71474e+07,33.1,33.424,0,1,1.4000,0.4000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,2.34735e+07,45.54,46.59,0,1,1.4000,0.5000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,4.19363e+07,82.34,85.217,0,1,1.4000,0.6000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,9.10123e+07,181.895,184.377,0,1,1.4000,0.7000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,3.13681e+08,640.77,635.688,0,1,1.4000,0.8000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
5152083,4.23977e+08,900.01,922.484,1,1,1.4000,0.9000,0.050000,0.010000,750,3187,0.235331032,0.00125509884,0.00784436774,2.64134771,0.004,0,0.004,0,0.501934944,0.171250824,1,0,1,0.400939136,0.00031377471,0.00502039536,2.32829478,0.504235959,0.00786946972,0.273604144,0.00251019768,0,0.00133333333,0.0626666667,24.9425,0.240780356,452.025,0.219754886,0.862068264,0.206650477,0.854145089,0.0291339743,0.320667665,19.5057,0.220041504,1580.0866,0.320649444,0.352400566,0.376096918,0.301294,0.521648022
